freq,power,sid
0.0,9.321227031485825e-14,0
0.0055248618784530384,10.029750823455759,0
0.011049723756906077,9.32204340663632,0
0.016574585635359115,18.623545305738748,0
0.022099447513812154,10.382881047902643,0
0.027624309392265192,11.573608227071917,0
0.03314917127071823,16.80535678357182,0
0.03867403314917127,10.23364410199833,0
0.04419889502762431,8.781765254159227,0
0.049723756906077346,7.483796166398034,0
0.055248618784530384,11.186609731461942,0
0.06077348066298342,16.83130946172055,0
0.06629834254143646,14.348531867945397,0
0.0718232044198895,16.387076174886598,0
0.07734806629834254,16.044143401750386,0
0.08287292817679558,6.51941375733124,0
0.08839779005524862,18.873693255990883,0
0.09392265193370165,4.302700282479272,0
0.09944751381215469,12.605336474390493,0
0.10497237569060773,7.579247026051922,0
0.11049723756906077,5.286177512318422,0
0.11602209944751381,2.5914023567855797,0
0.12154696132596685,9.651012163727714,0
0.1270718232044199,14.769069358050285,0
0.13259668508287292,4.736674494145658,0
0.13812154696132595,5.502429237272823,0
0.143646408839779,6.388465546493408,0
0.14917127071823205,11.457073068350395,0
0.15469613259668508,6.617496256565894,0
0.1602209944751381,12.30885565615877,0
0.16574585635359115,17.99807511462451,0
0.1712707182320442,20.511366842945783,0
0.17679558011049723,18.737956150344843,0
0.18232044198895025,11.490065929932584,0
0.1878453038674033,3.470229884741411,0
0.19337016574585636,6.394898869246017,0
0.19889502762430938,14.776971419481155,0
0.2044198895027624,16.507341419079655,0
0.20994475138121546,14.711930781577117,0
0.2154696132596685,2.1940384047170927,0
0.22099447513812154,21.626311168517436,0
0.22651933701657456,4.967331018948805,0
0.23204419889502761,2.9483507012830192,0
0.23756906077348067,7.368922447239592,0
0.2430939226519337,0.7575770303837585,0
0.24861878453038672,7.324917154695869,0
0.2541436464088398,3.556794889258061,0
0.2596685082872928,19.250242074466737,0
0.26519337016574585,7.21933042307758,0
0.27071823204419887,23.642238305074095,0
0.2762430939226519,11.798699023450103,0
0.281767955801105,12.815567265439611,0
0.287292817679558,3.67146712374722,0
0.292817679558011,11.423070450151318,0
0.2983425414364641,15.574654496291219,0
0.30386740331491713,13.965277226365602,0
0.30939226519337015,10.079964845855278,0
0.3149171270718232,13.214713349964331,0
0.3204419889502762,1.7838252311639946,0
0.3259668508287293,16.02077604781061,0
0.3314917127071823,10.484499401765374,0
0.33701657458563533,28.65573856890032,0
0.3425414364640884,13.737528112910768,0
0.34806629834254144,4.177980698067737,0
0.35359116022099446,14.490441882585403,0
0.3591160220994475,14.332453782794389,0
0.3646408839779005,7.9836047196942905,0
0.3701657458563536,18.13532278499728,0
0.3756906077348066,11.084991540476675,0
0.38121546961325964,1.285498349215937,0
0.3867403314917127,8.644907473358446,0
0.39226519337016574,29.090986767632455,0
0.39779005524861877,7.170552025324468,0
0.4033149171270718,4.579422141533874,0
0.4088397790055248,6.171676512881423,0
0.4143646408839779,14.067181494742586,0
0.4198895027624309,12.906071663119036,0
0.42541436464088395,4.775911917666918,0
0.430939226519337,14.18560063833506,0
0.43646408839779005,11.234161087856139,0
0.4419889502762431,18.572646997305235,0
0.4475138121546961,20.401485757352468,0
0.4530386740331491,7.093088561021132,0
0.4585635359116022,14.214884242040206,0
0.46408839779005523,27.08296056240854,0
0.46961325966850825,11.07450651091775,0
0.47513812154696133,17.73495181102666,0
0.48066298342541436,27.72623211624194,0
0.4861878453038674,18.99070983767297,0
0.4917127071823204,19.760845964552466,0
0.49723756906077343,2.5152518928249488,0
0.0,2.3742831063035013e-14,1
0.005128205128205128,10.57673600458389,1
0.010256410256410256,16.39225030691888,1
0.015384615384615385,12.436928924093131,1
0.020512820512820513,11.655644924867211,1
0.02564102564102564,12.77856268961754,1
0.03076923076923077,13.83634881060683,1
0.035897435897435895,7.83816526226671,1
0.041025641025641026,6.051690331920879,1
0.046153846153846156,10.417484372048476,1
0.05128205128205128,12.060280002955848,1
0.05641025641025641,5.578780317719434,1
0.06153846153846154,9.360040611791204,1
0.06666666666666667,12.706207209630797,1
0.07179487179487179,9.67528974477881,1
0.07692307692307693,8.133793808799982,1
0.08205128205128205,5.9843673066306975,1
0.08717948717948718,6.103433502047113,1
0.09230769230769231,1.4782967446677155,1
0.09743589743589744,1.1578144908015462,1
0.10256410256410256,13.84733734043489,1
0.1076923076923077,18.96378415020629,1
0.11282051282051282,7.074693014543997,1
0.11794871794871795,6.9684226078660805,1
0.12307692307692308,19.410098355291765,1
0.1282051282051282,12.14903616859595,1
0.13333333333333333,10.780372071832526,1
0.13846153846153847,16.76540885287068,1
0.14358974358974358,9.088682047751504,1
0.14871794871794872,12.38163286515237,1
0.15384615384615385,1.022926395900236,1
0.15897435897435896,17.67484349591044,1
0.1641025641025641,2.413356594954057,1
0.16923076923076924,18.294261696998444,1
0.17435897435897435,20.8495167378878,1
0.1794871794871795,3.230371441229021,1
0.18461538461538463,8.734200242085711,1
0.18974358974358974,7.911612944207714,1
0.19487179487179487,13.940696738757653,1
0.2,13.667131348550802,1
0.20512820512820512,20.440559796245072,1
0.21025641025641026,20.318644618414062,1
0.2153846153846154,7.300152535591674,1
0.2205128205128205,7.842370261365272,1
0.22564102564102564,6.2212267480611,1
0.23076923076923078,15.005798071549762,1
0.2358974358974359,9.06300865784039,1
0.24102564102564103,11.318476938101583,1
0.24615384615384617,9.878922811766692,1
0.2512820512820513,14.150440882681284,1
0.2564102564102564,14.571596106520083,1
0.26153846153846155,0.44429588139190335,1
0.26666666666666666,15.072084143006247,1
0.2717948717948718,11.631741029367978,1
0.27692307692307694,11.493102669928529,1
0.28205128205128205,15.700803204583618,1
0.28717948717948716,22.300092932948832,1
0.2923076923076923,9.664242540148098,1
0.29743589743589743,11.00854775862713,1
0.30256410256410254,4.477759331129056,1
0.3076923076923077,10.857517291474956,1
0.3128205128205128,24.068860574307134,1
0.31794871794871793,23.569548243570026,1
0.3230769230769231,11.27259697516138,1
0.3282051282051282,19.167253895002528,1
0.3333333333333333,17.751215329000278,1
0.3384615384615385,25.921736589275845,1
0.3435897435897436,1.6351890372472262,1
0.3487179487179487,13.116617791907219,1
0.35384615384615387,25.884524839620102,1
0.358974358974359,13.56687835467528,1
0.3641025641025641,3.9848043253861447,1
0.36923076923076925,5.337157220633487,1
0.37435897435897436,20.13439623685551,1
0.37948717948717947,15.327715382148229,1
0.38461538461538464,8.139470015201923,1
0.38974358974358975,4.8837823496584125,1
0.39487179487179486,3.8800642290416714,1
0.4,10.995343258763526,1
0.40512820512820513,10.310876848835552,1
0.41025641025641024,13.927602745101431,1
0.4153846153846154,17.669784572646353,1
0.4205128205128205,12.975262040750712,1
0.4256410256410256,13.391994052096699,1
0.4307692307692308,10.255544667905028,1
0.4358974358974359,8.544136431882402,1
0.441025641025641,2.780939308229171,1
0.4461538461538462,13.782968968921237,1
0.4512820512820513,16.091369109182207,1
0.4564102564102564,36.85589680828708,1
0.46153846153846156,29.446350648432922,1
0.4666666666666667,18.623886104438473,1
0.4717948717948718,12.012170181265757,1
0.47692307692307695,15.744606931505556,1
0.48205128205128206,7.731790818853599,1
0.48717948717948717,21.803673072103816,1
0.49230769230769234,17.367882812322613,1
0.49743589743589745,14.775770014918361,1
0.0,5.359573615442978e-14,2
0.005050505050505051,16.8224476309333,2
0.010101010101010102,4.140430099148542,2
0.015151515151515152,3.388398996607767,2
0.020202020202020204,8.458211970878263,2
0.025252525252525256,2.042762722326958,2
0.030303030303030304,1.7202395403960165,2
0.03535353535353536,9.32238999949118,2
0.04040404040404041,10.268277459552307,2
0.045454545454545456,12.11385745863887,2
0.05050505050505051,10.216676189088716,2
0.05555555555555556,9.899264633721897,2
0.06060606060606061,13.740180351944185,2
0.06565656565656566,15.240594518174806,2
0.07070707070707072,5.051857049290897,2
0.07575757575757576,4.124593186174335,2
0.08080808080808081,6.161787751624543,2
0.08585858585858587,9.757635885233398,2
0.09090909090909091,7.294809361339877,2
0.09595959595959597,11.190769636314856,2
0.10101010101010102,13.275721842764897,2
0.10606060606060606,4.696586959550737,2
0.11111111111111112,7.55052084499374,2
0.11616161616161617,17.05546280753655,2
0.12121212121212122,9.325293672655791,2
0.12626262626262627,10.030193007566371,2
0.13131313131313133,12.675793941849406,2
0.13636363636363638,9.228246737597615,2
0.14141414141414144,7.676897782127143,2
0.14646464646464646,12.979459384812342,2
0.15151515151515152,2.8878465829220645,2
0.15656565656565657,9.36011023791751,2
0.16161616161616163,17.767934358980256,2
0.16666666666666669,9.76372941463654,2
0.17171717171717174,11.767824581855125,2
0.1767676767676768,8.72385700926523,2
0.18181818181818182,10.097312291804837,2
0.18686868686868688,5.891084332766947,2
0.19191919191919193,10.9198993634936,2
0.196969696969697,18.690315854612887,2
0.20202020202020204,23.946741438859043,2
0.2070707070707071,4.769500718805861,2
0.21212121212121213,10.50280903438984,2
0.21717171717171718,6.061161070450703,2
0.22222222222222224,5.186357933590787,2
0.2272727272727273,18.16666520820445,2
0.23232323232323235,21.65230262088391,2
0.2373737373737374,2.969159113136698,2
0.24242424242424243,6.385857361197828,2
0.2474747474747475,4.274422564378516,2
0.25252525252525254,6.751912895376026,2
0.2575757575757576,17.467516657939186,2
0.26262626262626265,7.024635020268655,2
0.2676767676767677,22.762433587940095,2
0.27272727272727276,12.338614611353432,2
0.2777777777777778,3.8875979282767816,2
0.2828282828282829,9.242193531369137,2
0.2878787878787879,6.53433540351762,2
0.29292929292929293,9.495514625593884,2
0.297979797979798,10.999892475329023,2
0.30303030303030304,14.117662436339703,2
0.3080808080808081,4.678665483717989,2
0.31313131313131315,4.505038781857258,2
0.31818181818181823,19.363198030926135,2
0.32323232323232326,23.704247803019836,2
0.3282828282828283,12.688123999238819,2
0.33333333333333337,9.450572546074405,2
0.3383838383838384,26.370408735613633,2
0.3434343434343435,32.31662880157999,2
0.3484848484848485,12.48372357725697,2
0.3535353535353536,26.566749872595494,2
0.3585858585858586,10.068417198794137,2
0.36363636363636365,9.95711307589903,2
0.36868686868686873,18.143971714228982,2
0.37373737373737376,21.559890099310895,2
0.37878787878787884,25.997469761393116,2
0.38383838383838387,32.01953354427429,2
0.3888888888888889,21.45151548504272,2
0.393939393939394,6.812168438945031,2
0.398989898989899,9.439417426760423,2
0.4040404040404041,10.57521160363446,2
0.4090909090909091,8.440461931883704,2
0.4141414141414142,25.130080247779553,2
0.4191919191919192,13.12461745783189,2
0.42424242424242425,16.236518684298066,2
0.42929292929292934,3.552388832935896,2
0.43434343434343436,16.40298597536822,2
0.43939393939393945,8.72367632570102,2
0.4444444444444445,1.5399707608983717,2
0.44949494949494956,14.996882260872088,2
0.4545454545454546,15.623535250035845,2
0.4595959595959596,16.5526333684966,2
0.4646464646464647,17.277958831033956,2
0.4696969696969697,14.066139755648669,2
0.4747474747474748,7.829333679080963,2
0.47979797979797983,8.076666853365154,2
0.48484848484848486,24.07695035228758,2
0.48989898989898994,21.416517951342833,2
0.494949494949495,28.472389302374395,2
0.0,1.1010120788278895e-13,3
0.005025125628140704,17.477612906425083,3
0.010050251256281407,14.831686290368495,3
0.01507537688442211,6.79228957254403,3
0.020100502512562814,11.42734878725667,3
0.02512562814070352,3.937342775803707,3
0.03015075376884422,11.593169664621454,3
0.035175879396984924,11.54077429020101,3
0.04020100502512563,16.358244850610525,3
0.04522613065326633,9.11473454664814,3
0.05025125628140704,10.444481949765311,3
0.05527638190954774,1.2999308167705506,3
0.06030150753768844,7.785427749822562,3
0.06532663316582915,5.697895420705509,3
0.07035175879396985,17.49884757219177,3
0.07537688442211056,18.16807903826829,3
0.08040201005025126,3.016117000230429,3
0.08542713567839195,6.613177404147105,3
0.09045226130653267,27.47012007545252,3
0.09547738693467336,15.441557590190008,3
0.10050251256281408,23.717834896569922,3
0.10552763819095477,13.531516548355794,3
0.11055276381909548,17.464646358740893,3
0.11557788944723618,14.704750506611616,3
0.12060301507537688,9.013973501675219,3
0.12562814070351758,7.6462218179785815,3
0.1306532663316583,11.361238043330543,3
0.135678391959799,11.356351839324853,3
0.1407035175879397,8.52593349690376,3
0.1457286432160804,3.190952221522166,3
